text;label
thank you for having flights going out of nashville you guys rock disneyprincesshalfmarathon girlsweekend bffs;2
flt san jose ca gt;0
thx ops agt rich westagard n flight att nancy den airportheld flight n even saved seat bus select customersfirst;2
yall the real mvp with these prices;2
ugh kicking myself for missing out on destinationdragons i need some back in my life;1
is there any chance i can get tickets for the vegas stop i missed my chance to enter the contest but i love id to death;1
any chance the flight i just took can count for i mean i signed up with sw wifi in the air;1
so i saw the promo for alist when i was on a plane this monday i fly two more times in the qualification period;1
hilarious flight attendants on vegas to detroit tonight;1
i spoke to soon my bag was lost;0
about time mobileboarding is a must;1
love bridesmaid dancing cant wait for you to fly into puerto vallarta and kick united ass;2
it takes hours to fly from chicago to beijing on united and to fly from vegas to omaha on sw;1
i you the only airline that understands us military families and our unpredictable changes pound it;2
can i get tiks for destinationdragons omg id love to plz im dying;2
humor aside weve been stuck on the plane for two hours at the gate because bags cant be loaded correctly what gives;0
weve been sitting at the gate for two hours waiting for bags to be loaded im telling herb;0
my pr class would luv to know whos in charge of your twitter how many people write your tweets gracias;1
if you are giving tix to destinationdragons show would appreciate one or two for laflying from phl to lax on friday;1
any chance i can get tix for i have been tweeting since january about it destinationdragons;1
only guest needs to change a flight on a reservation of how can i do it i need this to happen say it canplease help;1
inflight entertainment tonight a willie nelson impersonator sang for the passengers peanutsandtoons;1
had a very rude gate agent at bwi tonight gate b after a hr delay for flight i think a little training is in order;0
looking forward to using passbook when i fly in a few weeks;2
heard you are saving k a year on fuel not carrying around those skymalls ripskymall;1
if a passngr requires wheelchair to gt on plane then sits in an exit row wld they b physically capable to help in emergency;1
so there were earlybird checkins because i was told there were no flythroughs good flight otherwise;1
fantastic thank you;2
sat on a plane for hrs on then we finally took off;0
great flight from phoenix to dallas tonightgreat service and on time makes very happy;2
flight cancelled flighted tonight and was told i wont receive a travel voucher for the inconvenience is that really your policy;0
you guys are so clever;2
i fly swa a lot always purchase eb and never past a rethinking the swa process very misleading;0
amazing view on the approach to lax tonight;2
today you sporadically changed my flight departure times amp;0
i really appreciate you alls bhm commercial that aired today during s bookofnegroes;2
do new flights come out at midnight;1
looks like on february we will open our schedule for sale through october know what time that will be;1
yes with extra i wonder what are you going yo loose if there is room;0
